# x [m]            px [betax gamma] y [m]            py [betay gamma] t [s]            pz [betaz gamma] Bin Number       
 -6.707087526e-04  1.329637034e-03  2.164416243e-03 -3.695377928e-04 -2.550550106e-13  4.981512195e-04                1
  2.012138982e-03  1.781882325e-04 -8.884275291e-04 -3.892522848e-04 -2.636503776e-13  1.403345671e-03                1
  4.368831092e-04  7.871650042e-04  2.169708914e-03  1.151029975e-03 -2.672517398e-13  4.562331797e-04                1
  2.009824548e-03  8.522431904e-04  2.370304811e-04  1.194011301e-03 -2.674892533e-13  2.580734677e-05                1
 -1.172157640e-04 -4.724406695e-04 -4.887350162e-04  1.282527168e-03 -2.473634838e-13  5.334522817e-04                1
 -3.674164058e-04 -8.858821815e-04 -9.549594819e-04 -2.267951473e-04 -2.491857519e-13  1.147355299e-03                1
 -9.053893771e-05  1.198975518e-03 -5.267809360e-04  3.339509357e-04 -2.473790812e-13  7.769053607e-04                1
  1.133923454e-03  4.253684242e-04  7.638043018e-05  1.070661891e-03 -2.486976362e-13  9.085110233e-04                1
 -1.093690837e-03  1.411723131e-04  3.496564467e-04  1.068757871e-03 -2.633854098e-13  9.952258295e-04                1
  1.261225348e-03  1.492267277e-04  1.683590609e-03 -9.460251668e-05 -2.395670277e-13  1.456512687e-03                1
 -2.034781128e-03 -8.948638403e-04 -5.864754284e-04 -5.496952786e-04 -2.542459023e-13  1.024549300e-03                1
 -1.411808201e-04  1.096942104e-03  1.734269959e-03  9.957555564e-06 -2.608599558e-13  9.743029956e-04                1
 -7.919391310e-04 -1.244473554e-03  9.949234585e-04 -6.211517254e-04 -2.630639682e-13  4.670155968e-04                1
  1.099651218e-03  7.156326032e-04  6.184730924e-04 -1.272180923e-03 -2.537536333e-13  1.485703093e-04                1
  8.891032359e-04  5.018752883e-04 -1.520703844e-03  8.309643016e-04 -2.643633065e-13  1.100121350e-03                1
  3.204133246e-04 -1.369282055e-03  1.372792367e-03  5.013790049e-04 -2.949953366e-13  1.622751006e-04                1
 -1.893821013e-04 -8.145025504e-04 -2.035113484e-03  5.477234139e-04 -2.767297666e-13  1.090519196e-03                1
  1.329003822e-03 -1.207119524e-03 -1.369861982e-03 -8.308727921e-04 -2.940742618e-13  7.183535308e-05                1
 -8.376002398e-04  8.237968930e-04 -1.055681668e-03  1.206423853e-03 -2.975945543e-13  1.361896736e-04                1
  1.762748855e-03  7.195511273e-05 -5.507736498e-04  8.961203456e-04 -2.867595688e-13  1.159499137e-03                1
  1.902841892e-03  1.161553632e-03  2.727125100e-04  2.621295377e-04 -2.691331254e-13  8.571631856e-04                1
  5.930570290e-04 -2.422148869e-04 -1.335820791e-03 -1.311191348e-03 -2.815204601e-13  6.121737146e-04                1
  1.436112350e-03 -5.098227635e-04 -4.303030545e-04  1.110136999e-03 -3.020412850e-13  8.126032573e-04                1
 -3.882965213e-04 -7.954945310e-04  1.726588887e-03 -1.219084794e-03 -2.906130431e-13  1.834888995e-04                1
 -1.614075900e-03  9.147603441e-04 -8.535040948e-04  1.055658688e-03 -2.880060718e-13  4.488270356e-04                1
  4.338939063e-04 -1.838282149e-04 -2.761890426e-04 -8.535424035e-04 -2.882374105e-13  1.179118320e-03                1
  9.041973290e-04 -4.559403603e-04  1.339497069e-03  1.394523859e-03 -2.917832446e-13  8.309956014e-06                1
  4.404031272e-04  6.327960771e-04  5.309483416e-04  1.307022380e-03 -2.749075851e-13  2.095449415e-04                1
 -5.585031729e-04 -1.261741648e-03 -1.531409785e-03 -3.915874800e-04 -2.746688570e-13  6.382121276e-04                1
 -1.515558649e-03 -3.639870722e-04 -1.176113216e-04  4.315681904e-04 -2.855089326e-13  1.354219247e-03                1
  2.037002606e-03 -8.128956629e-05 -9.892093603e-04  1.432278744e-03 -2.993555604e-13  3.075988704e-04                1
  3.894059227e-05 -1.281752378e-03 -2.126437691e-03 -2.541874486e-04 -2.982517934e-13  6.671934081e-04                1
  9.305386224e-04  1.356542584e-03 -1.724992312e-03  4.057999903e-05 -2.903278697e-13  5.574880634e-04                1
  8.646582236e-04 -1.324451683e-03 -1.844157804e-03  3.208093560e-04 -2.905735386e-13  5.436511358e-04                1
  1.090424705e-03 -2.188041355e-04  9.713702679e-04 -1.544181160e-04 -2.805439199e-13  1.442541943e-03                1
  1.426204144e-03  3.432108763e-04 -8.637099971e-05  1.257256001e-03 -2.836784306e-13  6.739147603e-04                1
  2.234778546e-03  1.173327307e-03 -2.175588231e-04 -6.403422691e-04 -2.936248064e-13  6.049068271e-04                1
 -6.526028700e-05 -9.809821182e-04  1.909436817e-03  2.533322632e-04 -2.726433900e-13  1.061199467e-03                1
 -1.561230406e-03  1.193570702e-03 -3.385364764e-04  2.598607160e-04 -2.876843684e-13  8.127169550e-04                1
  1.757569379e-03 -2.125309377e-04 -6.876500700e-04  1.447887715e-03 -3.009352217e-13  1.053528659e-04                1
  3.473356508e-04  1.383913884e-04 -1.328965567e-03  1.310591241e-03 -2.909188264e-13  6.448611357e-04                1
 -1.672531663e-03 -2.074698887e-04  6.097403560e-04  9.997629608e-04 -2.923754313e-13  1.053602263e-03                1
  1.072204648e-03 -7.177745940e-04 -2.129023562e-04  1.059995667e-04 -2.883112000e-13  1.275229856e-03                1
 -1.197942829e-03 -1.145334730e-03 -3.490382489e-04 -6.665091654e-04 -2.918797578e-13  6.297788106e-04                1
  1.825587904e-04  1.206833269e-03 -2.118683741e-03 -7.649367095e-04 -2.924366236e-13  3.332757910e-04                1
  2.459863388e-04 -1.376472332e-03  9.025292435e-04 -5.044542998e-04 -2.842704700e-13  5.913745957e-05                1
  3.654529462e-04 -7.078318141e-04  1.958884898e-03 -6.747029599e-04 -2.760736034e-13  1.093799570e-03                1
  7.985938070e-04  1.353571444e-03  1.404796637e-03  2.692890842e-04 -2.755799100e-13  4.979710786e-04                1
  1.809603955e-03 -2.032366871e-05  4.729536893e-04 -1.234023341e-03 -2.916673026e-13  7.933604502e-04                1
  1.195954794e-03  1.418568698e-03 -9.265331099e-04 -1.801984299e-04 -2.868936058e-13  3.283882378e-04                1
 -1.776185809e-03  5.093351526e-04 -3.448617201e-04  1.919640311e-04 -2.832243904e-13  1.362488522e-03                1
  1.397909776e-03  1.069084813e-03 -1.036916764e-03 -8.579887291e-04 -2.814781043e-13  5.230300788e-04                1
  7.145128920e-04  1.406048491e-03  1.148718678e-03 -3.453565618e-04 -2.920462815e-13  2.374951485e-04                1
  2.016528585e-03 -1.379241293e-03  1.471890954e-04 -3.887928544e-04 -3.010311458e-13  3.149302034e-04                1
  1.047151529e-04 -7.457756062e-04 -1.102915568e-03  4.669478008e-04 -2.899676175e-13  1.174063864e-03                1
  1.086863224e-04 -4.568324332e-04  2.156028727e-03 -1.382853217e-03 -3.269341594e-13  1.779566480e-04                1
  2.504359047e-04 -1.450757906e-04 -2.412113459e-04 -1.273568962e-03 -3.310573592e-13  7.138785430e-04                1
  1.734066000e-03  1.303227730e-03 -4.789049196e-04 -8.308128801e-05 -3.325335745e-13  6.688366341e-04                1
  6.122745707e-05 -1.006022979e-03  1.219838315e-05  6.716304096e-04 -3.248163703e-13  8.303480104e-04                1
  1.541870863e-04  1.059900491e-03  8.258388940e-04 -8.624791724e-04 -3.144758434e-13  5.342172665e-04                1
  2.138293278e-03 -1.891340136e-04  2.984574273e-04 -1.445140383e-03 -3.075956891e-13  1.686566333e-04                1
 -1.960028867e-03  4.535464882e-04 -3.858220796e-04 -1.179014167e-03 -3.315069357e-13  7.462363149e-04                1
 -7.424594262e-05 -1.335996622e-03  1.756824780e-03 -1.690170074e-04 -3.169785922e-13  5.824034159e-04                1
  1.456959369e-03 -4.586536737e-04  1.460929765e-03 -1.339143621e-03 -3.218439636e-13  3.859774988e-04                1
 -1.572229768e-03 -6.119847772e-04 -3.116167246e-04 -1.261161065e-03 -3.323880842e-13  4.331222255e-04                1
 -3.740256289e-04 -2.870168746e-04  1.895917549e-03 -1.425415255e-03 -3.358026169e-13  1.961125304e-04                1
  1.676227731e-03  4.967190865e-04  1.477616141e-03 -2.458417158e-04 -3.292539003e-13  1.358484251e-03                1
  7.921599478e-04 -7.418360886e-04 -1.744448733e-03 -1.265219279e-03 -3.311899849e-13  3.933006783e-05                1
 -2.069588791e-04  1.074926181e-03  1.072028841e-03  3.804396916e-04 -3.283314264e-13  9.232804592e-04                1
  5.533566504e-04 -1.218855631e-04  1.289610221e-03  1.247665863e-03 -3.344000839e-13  7.623131014e-04                1
  2.937645967e-04  8.578408744e-04  1.534047197e-03 -1.140992470e-03 -3.078958685e-13  3.389582252e-04                1
 -1.268643804e-03 -1.435132918e-03 -3.982490606e-05 -2.732752936e-04 -3.240129216e-13  1.355049185e-04                1
 -1.489633945e-03 -2.167347001e-04  6.512141580e-04  1.377962471e-03 -3.284306234e-13  4.548548773e-04                1
 -6.196311698e-04 -1.878884563e-04 -1.185219993e-03 -6.071030013e-05 -3.230983013e-13  1.453843062e-03                1
  2.228404035e-04  1.248434149e-03  1.524103872e-03  4.789933302e-04 -3.160788500e-13  6.038418875e-04                1
  6.525113540e-04  1.320047835e-03  1.348615061e-03 -3.224337192e-04 -3.210722954e-13  5.533151640e-04                1
 -6.863830517e-04 -8.603836379e-04 -2.029595917e-03  9.921588635e-04 -3.348490496e-13  6.542233912e-04                1
  1.088547735e-03  8.664082457e-04 -4.778479785e-04 -1.791182793e-04 -3.290228587e-13  1.170427637e-03                1
  1.146090693e-04 -1.718836290e-04  6.163724314e-04  7.843789302e-04 -3.059613299e-13  1.227946730e-03                1
  1.527479528e-03 -7.862407233e-04  3.551946091e-04  1.094206995e-03 -3.298896012e-13  5.806755007e-04                1
 -2.316418888e-04  1.000540790e-03 -2.054973585e-03 -5.443380860e-04 -3.296201905e-13  9.248035660e-04                1
 -9.573510838e-04 -1.111213799e-03 -2.447430904e-04  3.041983700e-05 -3.211150975e-13  9.575625237e-04                1
  1.020475832e-03  5.685034843e-04 -4.440163661e-04  1.016983502e-03 -3.076974158e-13  8.917375201e-04                1
 -7.856856984e-05 -1.175868394e-03  2.043862362e-04  8.645707808e-04 -3.284322160e-13  1.499944826e-04                1
  4.919216768e-04 -1.108893529e-03 -1.571023550e-04  1.769022093e-04 -3.209455850e-13  9.443030285e-04                1
 -9.063483709e-04  9.784988986e-04 -5.845595705e-04 -3.387687238e-04 -3.334114621e-13  1.039434037e-03                1
  1.242206028e-03 -5.285784576e-05 -1.021123527e-03 -1.465396795e-03 -3.325983962e-13  4.965623199e-05                1
  2.188438210e-04 -1.056239337e-03 -1.660248866e-03  9.999468075e-04 -3.209942866e-13  1.926455452e-04                1
  1.718771816e-03  2.100021286e-04  5.018360097e-04 -9.641683714e-04 -3.215314656e-13  1.085783550e-03                1
